Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1949,11081268,"Juan Smith Perera","2023-12-07 16:43:28",5.4982,1,jsmithperera
1950,10953313,catalin4444,"2023-09-28 17:25:01",5.4982,2,catalin4444
1951,11147888,hvancao,"2023-11-21 03:44:49",5.4982,2,hvancao
1952,11282862,PathFinder1234,"2023-12-03 19:02:10",5.4982,1,pathfinder1234
1953,11090124,jpangonlin,"2023-10-25 13:27:49",5.4982,1,jpangonlin
1954,10948368,"david milsky","2023-09-27 05:59:22",5.4983,1,daviddirethucus
1955,10999579,pavel_igi,"2023-10-05 16:14:48",5.4983,1,paveligi
1956,11243960,GetRich,"2023-11-16 06:05:05",5.4983,2,"kyungmin0307,notknownlsy,soojinch"
1957,11378894,braveplayer,"2023-12-11 13:43:33",5.4984,2,braveplayer
1958,10945852,"Duncuo Zhang","2023-09-21 10:22:55",5.4985,1,duncuozhang
1959,10955346,mljaadu,"2023-11-29 00:34:01",5.4985,2,"aditibalaji13,janhavihsathe"
1960,10961315,Newbie724,"2023-09-27 12:57:21",5.4985,2,xiaofeixu
1961,11149171,"Hyo Jun Yi","2023-11-06 12:29:21",5.4986,2,black99ylunar
1962,10945840,valindor,"2023-11-20 07:09:25",5.4987,2,valindor
1963,10970715,Regius,"2023-11-01 15:55:47",5.4987,1,regiusquant
1964,11250847,"Raj P Mehta","2023-11-17 07:37:30",5.4988,1,rajpmehta
1965,11009676,"Beichen Huang","2023-10-05 16:06:00",5.4989,2,beichenhuang
1966,10955575,Munum,"2023-09-23 11:39:01",5.4989,1,munumbutt
1967,11148178,zx,"2023-10-29 10:35:57",5.4990,2,zxxr1234
1968,11324005,apolloyue,"2023-12-12 00:52:29",5.4991,2,apolloyue
1969,10979429,Rohan,"2023-10-09 00:12:18",5.4992,2,rohanja
1970,11011581,"Ed Churchill","2023-12-19 13:36:15",5.4993,2,edchurchill00
1971,11149734,"Jagger Mick","2023-11-10 16:59:35",5.4993,2,mickqian1997
1972,11025185,vincent1919,"2023-12-17 15:33:42",5.4994,2,vincent1919
1973,11155383,JimmyMcGill,"2023-12-20 06:18:59",5.4995,1,jimmymcgill1
1974,10954155,yuhai,"2023-09-22 14:45:22",5.4997,1,yuhaichina
1975,10967227,"Johnson chong","2023-12-17 11:45:06",5.4997,2,johnsonhk88
1976,11106738,"H.D Kasun Tharaka","2023-12-16 18:44:43",5.4999,2,hdkasuntharaka
1977,11130739,map1000da,"2023-11-26 07:11:17",5.4999,2,map1000da
1978,11045937,IST-AML-8-tantofaz,"2023-12-20 17:12:30",5.5001,2,"adrianafariacorte,afonsofernandes03,huiiyu,tomerli"
1979,11136771,RickPack,"2023-11-14 01:30:42",5.5001,1,rickpack
1980,11128985,"stars light","2023-11-15 07:51:37",5.5001,2,starslight
1981,11128652,Kamphuis,"2023-11-06 16:57:22",5.5003,2,rkamphuis
1982,11068204,atsuchiy,"2023-10-22 12:51:40",5.5004,2,atsuchiy
1983,10946348,z1qz1q,"2023-10-10 05:34:55",5.5005,2,z1qz1q
1984,10986448,"fujikawa ikuya","2023-12-15 01:44:31",5.5006,1,fujikawaikuya
1985,10987806,AllenBeren01,"2023-10-21 17:03:56",5.5006,2,allenberen01
1986,10953117,PABLORM,"2023-09-25 11:45:23",5.5007,2,pablorm
1987,10959219,"Sihan Tao","2023-10-05 13:17:45",5.5007,2,"sihantao0626,xiaoyaoqiu,xinyuhu0301"
1988,10950324,Buyguyk,"2023-10-04 18:49:43",5.5007,2,buyguyk
1989,10946022,pudding,"2023-10-14 15:55:52",5.5007,2,cathyli9
1990,10993892,"Oz Kilic","2023-10-15 01:21:40",5.5007,1,ozgunozankilic
1991,11039698,Snorlax_ss,"2023-11-13 06:57:58",5.5007,1,"ccclaudia,momanto,snorlaxss,tenears"
1992,11086770,"Hongbiao Hu","2023-12-19 10:35:47",5.5008,2,hongbiaohu
1993,11279801,"wassim labiedh","2023-11-25 13:25:16",5.5008,2,wlabiedh
1994,11309983,BinZhang,"2023-11-29 02:50:51",5.5009,1,bzhang82
1995,10956715,"Cong Vo","2023-09-24 13:53:18",5.5009,1,vominhcong05
1996,10965187,"Wang ZeJian","2023-09-27 05:31:16",5.5009,1,wangzejian
1997,10976233,摆烂鸽,"2023-09-28 00:34:24",5.5009,1,vincentvvv
1998,10947374,gedatao,"2023-09-28 01:35:33",5.5009,1,gedatao
1999,10948996,"Jiahua Jiang","2023-09-28 14:20:29",5.5009,1,rock811
2000,11028396,Hype_TY,"2023-10-07 11:28:20",5.5009,1,tianyuzhanggeorge
2001,11002180,"Niteesh Adavelli","2023-10-19 09:00:16",5.5009,1,niteeshadavelli
2002,11148709,ProPriyam,"2023-11-11 23:32:18",5.5009,1,propriyam
2003,10946904,M3,"2023-11-22 12:38:33",5.5009,2,"pagehwang,shiyongyao,yongxiangliuinsjtu,yutonginte,zhujianggu"
2004,11283703,"Yudong Fang","2023-11-24 08:15:29",5.5009,1,yudongfang00
2005,10967759,"Gavin Yu","2023-12-20 22:08:35",5.5009,2,gaviny1996
2006,10949559,"Maxim Lunitsin","2023-12-17 16:47:23",5.5009,1,blinchiklu
2007,10953249,w842442862,"2023-12-19 08:38:02",5.5010,1,"w842442862,wangzhangyun"
2008,11316653,tinkei,"2023-12-18 14:45:45",5.5011,1,tinkei
2009,11029708,"Rothenania Li","2023-12-17 09:13:01",5.5011,1,rothenaniali
2010,11368194,liuyang_567,"2023-12-12 05:32:26",5.5011,1,liuyang567
2011,11168986,toon,"2023-12-03 15:04:12",5.5011,2,sanhapon
2012,10962142,"Marco Di Bartolo98","2023-10-10 23:27:57",5.5012,2,marcodibartolo98
2013,10982785,yk4r2,"2023-10-18 07:51:36",5.5012,1,yk4r22
2014,11358091,"Masaru F","2023-12-20 16:14:49",5.5012,2,fukuokamasaru
2015,10955565,"Anuj Sindgi","2023-12-05 22:46:57",5.5012,2,anujsindgi
2016,11355084,ababababqa,"2023-12-06 06:08:32",5.5012,2,ababababqa
2017,11073538,omo,"2023-11-10 12:50:01",5.5013,2,"khakhazeus,zhziming"
2018,10980617,tony,"2023-11-08 12:30:01",5.5013,2,tonyuko
2019,11387691,"Lazar Ilic","2023-12-15 19:11:27",5.5013,2,lazarilic0
2020,10998128,"Toshiki O","2023-10-06 12:04:27",5.5013,2,toshikio
2021,11106583,allon,"2023-11-15 09:10:54",5.5016,2,"allonlee,nealzzzz"
2022,11084191,leon,"2023-10-31 02:24:23",5.5016,2,leonlxy
2023,11041841,IST-AML-5-AMLeaders,"2023-12-20 11:42:16",5.5017,2,"filiparlfernandes,mariacarreira,rockpapersnow,tmensar"
2024,10944982,"Noureldin Omran","2023-09-30 21:38:31",5.5017,2,noureldinomran
2025,11129967,"Sam Murphy","2023-10-30 10:09:26",5.5017,2,samsammurphy
2026,11229663,"Marine Parade","2023-11-22 22:40:38",5.5017,2,"charlesyang0914,hyding01,wuzhuolin,yuema01"
2027,11184584,cattle123,"2023-11-23 22:52:54",5.5017,1,cattle123
2028,11136426,"Tingrui Shen","2023-11-27 13:34:30",5.5017,1,"shenzhihui,tingruishen"
2029,11034499,"[Deleted] 1e2a809b-9232-4612-8160-13540a4ef7c6","2023-12-06 03:47:31",5.5017,1,del=dd88c9c674e54512
2030,11375503,yeeted,"2023-12-10 18:43:07",5.5017,1,abhijeetsharma2022
2031,11387836,"Fukami Ayuki","2023-12-13 04:37:00",5.5017,2,fukamiayuki
2032,11054872,"IST-AML-9- Os Zhangados","2023-12-20 18:01:33",5.5017,2,"diogotrodrigues,gonalomalmeida,jliamoita,titirmt"
2033,10948461,"Moritz Mistol","2023-09-29 20:14:28",5.5017,1,moritzm00
2034,11123725,garywangiam,"2023-11-01 00:49:10",5.5017,2,garywangiam
2035,11001228,"Quercus Robur","2023-11-24 13:31:52",5.5017,2,quercusrobur
2036,11302865,"Ali Tolga Dinçer","2023-12-11 10:30:09",5.5018,1,alitolga
2037,11116560,DLastStark,"2023-10-23 18:02:38",5.5019,1,dlaststark
2038,11033382,"Mikhail Pigolkin","2023-12-05 20:34:43",5.5020,1,mpigolkin
2039,10951546,calibertytz,"2023-09-24 11:27:52",5.5021,2,yangtianzetao
2040,11068544,mk7272,"2023-10-22 19:07:11",5.5021,1,mk7272
2041,10959648,Vik_Trader,"2023-09-23 23:06:30",5.5021,1,viktrader
2042,11308956,CodeUnsolved,"2023-11-29 02:10:39",5.5021,2,codeunsolved
2043,10958016,"youness katraoui","2023-09-26 17:52:57",5.5022,1,younesskatraoui
2044,11306412,GGGGGengZ,"2023-12-09 03:19:34",5.5023,2,gggggengz
2045,11277445,"MinHeui Yu","2023-11-21 10:50:23",5.5024,1,minheuiyu
2046,11004715,stefanoclss,"2023-11-21 14:11:55",5.5024,1,stefanoclss
2047,11287089,k20227320,"2023-11-23 00:30:24",5.5024,1,k20227320
2048,11277432,下次会有alpha的,"2023-11-23 06:37:10",5.5024,2,bizhao
2049,11256396,"Abi Magnall","2023-11-24 22:25:19",5.5024,2,abimagnall1
2050,11054170,gzguevara,"2023-12-04 11:40:23",5.5024,2,gzguevara
2051,11299707,"Javohir Toshqurgonov","2023-11-25 16:56:58",5.5024,1,javohirtoshqorgonov
2052,10994426,acelong,"2023-11-26 08:17:03",5.5024,1,acelong
2053,10963515,Cathy,"2023-10-27 03:19:52",5.5024,2,minshipeng1216
2054,10994457,KARG14,"2023-12-18 14:50:33",5.5026,2,karg14
2055,11281410,"William Hardesty","2023-12-04 00:10:42",5.5027,2,williamhardesty
2056,10990229,"Glenn Guo","2023-10-08 11:10:08",5.5027,2,glennguo
2057,10947723,"Madan Brothers","2023-12-15 16:20:59",5.5027,2,"hennadiimadan,ivanmadan"
2058,10971880,M1GUSTA,"2023-11-14 17:18:00",5.5028,2,m1gusta
2059,11131611,"Nurdaulet Mukhituly","2023-10-25 20:51:07",5.5028,1,mukhituly
2060,10983064,Allen,"2023-10-19 21:12:47",5.5029,2,allen987
2061,10952933,"WeiHao Peng","2023-09-26 07:37:41",5.5029,1,weihaopeng
2062,11014715,"Deven Huang","2023-10-05 08:42:09",5.5029,1,devenhuang
2063,10972977,tychen14,"2023-09-29 18:37:42",5.5032,2,tychen14
2064,11185818,Nagarjuna,"2023-12-19 09:16:20",5.5037,2,arjuna111
2065,11153290,nonnta,"2023-11-07 00:17:51",5.5039,1,nonnta
2066,10990921,"Martin Svensson","2023-12-16 13:31:48",5.5040,2,svejsefar
2067,11045925,m_dultra,"2023-11-27 17:44:02",5.5040,2,marktcd
2068,10957789,"Pied Piper","2023-12-17 04:08:57",5.5044,2,lijiayi2019
2069,10983083,JZ275,"2023-10-10 18:57:34",5.5044,1,jz275bluedevils
2070,11083138,neil0306,"2023-10-26 05:57:16",5.5045,2,neil0306
2071,10961848,MacroHo,"2023-11-22 13:23:49",5.5046,2,macroho
2072,11099076,"Michael Bryant #2","2023-10-29 20:38:34",5.5047,1,michaelj8
2073,11279122,"Shunta Namba","2023-12-16 08:09:58",5.5049,1,shuntanamba
2074,11340384,jennyli_lrx,"2023-12-05 02:41:43",5.5050,2,jennylilrx
2075,11050985,Huang_Half_CltBeing,"2023-10-24 09:33:54",5.5050,2,huanghalfcltbeing
2076,10983937,"Loïc Valenti","2023-10-15 16:04:21",5.5051,2,"locvalenti,younesskhanjar"
2077,11110615,"Jin Yang Chai","2023-10-24 15:40:56",5.5052,1,jinyangchai
2078,10997150,Bing,"2023-12-19 04:23:57",5.5053,2,bingranw
2079,10948193,"Emerson CM Correa","2023-09-22 22:44:03",5.5053,1,hamid043179
2080,11053788,"Kevin D","2023-10-26 11:13:26",5.5053,1,kelsead
2081,11110771,emiya_Wayne,"2023-10-24 07:11:05",5.5058,1,emiyawayne
2082,10961759,SherlockFan,"2023-10-29 11:51:16",5.5058,1,"jlongliacs,sherlockfan"
2083,10951487,Sanjeev,"2023-09-23 09:05:12",5.5059,1,sanjeevwu
2084,11066661,Ahuell,"2023-11-19 15:14:55",5.5063,1,ahuell
2085,11085613,GoodYvesNing,"2023-11-21 12:55:42",5.5064,2,goodyvesning
2086,11342292,veraJ1,"2023-12-19 15:23:22",5.5065,2,veraj1
2087,10970397,8JDaKuangFeng,"2023-10-09 01:39:57",5.5065,1,"fantianxu,junhaokong,junislee"
2088,11114267,"Harim Jeong","2023-10-24 07:14:22",5.5067,1,harimjeong42
2089,11370409,"Alex Norton #2","2023-12-13 00:55:06",5.5067,2,skytoin
2090,11253094,"Shishkov Vladislav","2023-12-18 12:44:53",5.5068,2,timetoti
2091,11322506,masaishi,"2023-11-30 03:38:17",5.5068,1,masaishi
2092,10956266,Nin7a1,"2023-10-09 14:17:13",5.5070,2,nin7a1
2093,11377001,EvgenyKazenov,"2023-12-18 05:26:01",5.5071,2,evgenykazenov
2094,11245246,lyovushka,"2023-12-20 20:30:04",5.5072,2,lyovushka
2095,10988589,dangray645,"2023-10-09 19:43:39",5.5072,1,dangray645
2096,10972735,seka2269,"2023-10-10 03:19:17",5.5073,2,seka2269
2097,10946523,"Lennart Haupts","2023-12-19 17:38:23",5.5075,2,lennarthaupts
2098,11260661,hamedshafiee,"2023-12-05 19:58:13",5.5077,2,hamedshafiee
2099,11210957,Ludovic,"2023-11-09 11:44:40",5.5077,1,ludwich
2100,10958532,huzhonglei,"2023-12-19 12:34:08",5.5077,1,huzhonglei
2101,10958700,VK,"2023-09-26 05:11:58",5.5081,2,venki1130
2102,10963980,__rpg_,"2023-12-18 14:37:36",5.5082,1,"rpgksirkd,ryuyam"
2103,11146690,dhdsidsid,"2023-11-11 11:30:42",5.5083,1,dhdsidsid
2104,10957925,"Harshit Kumar","2023-12-14 10:29:13",5.5083,2,harshitkmr
2105,10947487,LeonShangguan,"2023-12-20 21:00:03",5.5083,2,leonshangguan
2106,11104828,"Simon Cheung","2023-10-28 13:28:35",5.5084,2,simonc3
2107,11136243,王国,"2023-12-20 08:27:25",5.5084,2,"hanchunwang,yipengguo19"
2108,11013001,"Yutaka Murota","2023-10-10 00:19:43",5.5084,2,ymurota
2109,11173549,ProbEarn,"2023-11-23 15:16:48",5.5087,2,probearn
2110,11158396,"Chris W","2023-11-22 02:54:47",5.5087,2,"killerherin,mimitongxue"
2111,11015741,"christian kayo","2023-10-19 11:06:52",5.5087,2,"cedricndri,christiankayo,loumierex"
2112,11002714,meet_your_maker,"2023-12-20 07:14:10",5.5092,2,leafar
2113,10966124,论持久战,"2023-11-02 09:49:41",5.5092,2,"cqzong,haochongxia,jzmster,xinrunwang,xinyucai"
2114,10978188,jiangjw,"2023-10-09 12:44:13",5.5092,1,jiangjw
2115,11285881,"Avgoustinos V","2023-12-17 08:48:25",5.5094,2,avgoustinosvikentiou
2116,11036418,"Casual Learner","2023-11-14 14:29:23",5.5095,2,notdataninja
2117,10957452,jazivxt,"2023-12-04 05:58:40",5.5095,1,jazivxt
2118,10949365,Never$,"2023-09-26 03:56:03",5.5096,1,matrixneo
2119,10985149,"Vojta Havlicek","2023-10-04 04:26:10",5.5096,2,vojta224896
2120,11083829,Zhenli.z,"2023-11-07 11:49:35",5.5096,1,zhenliz
2121,10948543,全世界无产者，联合起来！,"2023-10-11 14:45:18",5.5097,2,sijunxu
2122,11155103,peace&Code,"2023-11-19 17:11:27",5.5100,2,peacecode
2123,11064485,"Ruiqi Zhu","2023-10-31 17:31:25",5.5101,1,yyzzzz
2124,10991414,_d_r_b_,"2023-12-06 17:22:28",5.5105,2,drorlok
2125,11062075,"Xiaoyu Hu","2023-10-14 04:24:54",5.5105,1,xiaoyuhu63
2126,11036284,ChibiYuki,"2023-11-27 12:03:38",5.5106,2,yukinao
2127,11269381,elochka,"2023-12-11 18:50:19",5.5106,2,elochka
2128,11350247,chelly_w,"2023-12-08 07:23:04",5.5106,2,chellyw
2129,11290728,yukari_s,"2023-12-19 08:58:33",5.5106,2,yukaris
2130,11353906,footrio,"2023-12-17 05:30:48",5.5106,1,footrio
2131,11181654,tailv5,"2023-12-05 09:20:44",5.5108,1,tailv123
2132,11271816,Bayes_17214681,"2023-12-15 02:22:08",5.5108,2,tiankk
2133,11231633,Sho123,"2023-11-26 11:41:48",5.5110,2,sho123
2134,10966115,TreeIsNotTree,"2023-12-20 03:53:19",5.5110,2,sriram2051
2135,11072727,hanabusa,"2023-12-18 23:52:25",5.5110,2,hanabusa
2136,10960809,enricomanosperti,"2023-12-10 18:20:41",5.5111,2,enricomanosperti
2137,11030472,zhangqubai,"2023-11-28 09:30:37",5.5111,1,zhangqubai
2138,10988651,"Sile Tao","2023-11-03 20:20:35",5.5112,2,siletao
2139,11157644,"Juan Cruz Pappolla","2023-12-03 01:36:22",5.5112,2,juancruzpappolla
2140,11280669,polysnep,"2023-11-22 20:15:23",5.5114,2,polysnep
2141,11308298,"Lucy Barlow","2023-11-27 13:50:57",5.5114,2,lucybarlow
2142,11067758,luwluwh,"2023-12-19 13:35:26",5.5114,2,luwluwh
2143,11098315,NayelF,"2023-12-06 21:47:42",5.5115,2,nayelf
2144,10971859,"Lukasz Sztukiewicz","2023-11-26 16:33:48",5.5115,2,"kamil271e,lukaszsztukiewicz,matthetab"
2145,11005922,"Koji Murata","2023-10-27 00:41:59",5.5116,2,malt03
2146,11372399,"Itsmy Name222","2023-12-09 19:22:37",5.5117,1,itsmyname222
2147,11350811,IST-AML-7-LMAC7,"2023-12-20 17:38:37",5.5117,2,"catarinaffranco,eduardopinto1234,mariamorgadoantunes,marianahenriques03"
2148,10984812,"Yiwen Yuan","2023-11-21 19:23:00",5.5118,2,yiwenyuan1998
2149,11136186,"boo chang gyu","2023-12-20 11:53:34",5.5121,2,boochanggyu
2150,11197940,Randy,"2023-12-16 09:55:17",5.5121,2,tshibanda
2151,10948411,kura19,"2023-09-21 14:31:02",5.5123,1,kura19
2152,11022398,FlixMueller,"2023-10-18 10:17:21",5.5124,2,flixmueller
2153,11292423,"Ignacio Moral","2023-12-02 18:27:56",5.5126,2,ignaciomoral
2154,11291093,IST-AML-k-Data_Daddies,"2023-12-19 04:47:56",5.5126,2,"jospedrosantosguedes,thomasgaehtgens"
2155,10951270,alfredhhw,"2023-09-24 10:28:24",5.5126,2,alfredhhw
2156,11055025,Byfone,"2023-12-20 16:12:14",5.5127,2,byfone
2157,11050580,wwwfffa,"2023-12-20 07:17:16",5.5129,1,wwwfffa
2158,11173909,fastcampus-stocker,"2023-11-21 12:11:01",5.5129,2,"sajacaros,toadlee,yjlee9570"
2159,10974816,"Dominique Nocito","2023-11-01 23:25:20",5.5129,2,dominiquenocito
2160,10985772,"Extreme Musician","2023-12-20 07:40:49",5.5130,2,charlieking
2161,11083142,wumingdabei,"2023-10-31 06:14:31",5.5130,1,wumingdabei
2162,11112450,DobricaStefan,"2023-10-22 19:31:50",5.5130,1,dobricastefan
2163,11044406,erozar1123,"2023-10-23 23:35:48",5.5131,1,evansrozario
2164,10973372,DmitriyNikitenkov,"2023-10-26 11:30:53",5.5131,2,dmitriynikitenkov
2165,11076799,"Don't invest, do work.","2023-10-23 07:00:25",5.5132,2,yknsr0629
2166,11343102,duckduck,"2023-12-16 06:00:25",5.5132,2,wx09120714
2167,10947297,"Zwiebel C","2023-11-15 16:20:09",5.5133,2,zwieblec
2168,10997335,RiC,"2023-11-14 07:08:35",5.5133,2,ermismel
2169,11302213,"Jingfan Li","2023-11-27 14:40:32",5.5134,2,jfli318
2170,11145802,"Akshay Gautam","2023-10-31 15:26:49",5.5135,1,akshaygautam11
2171,10956324,ralgond,"2023-09-23 12:36:27",5.5136,2,ralgond
2172,10955010,TrueO'Mitchell,"2023-10-20 09:36:54",5.5137,2,trueomitchell
2173,10982208,jarbol,"2023-10-06 12:50:21",5.5142,1,jarbol
2174,10969183,ColGr,"2023-12-04 01:39:46",5.5143,2,c97grosh
2175,11091151,TWPB,"2023-12-17 20:34:32",5.5143,2,kaitehtzeng
2176,11124447,tomato,"2023-10-27 01:20:21",5.5144,1,moonguangguang
2177,11173823,TIANXIAONAO,"2023-11-10 07:13:20",5.5144,1,tianxiaonao
2178,11264380,Ssingularity,"2023-12-17 08:59:04",5.5144,1,ssingularity
2179,11029657,fate,"2023-11-08 16:10:47",5.5145,2,chihantsai
2180,10952312,"Matthew Jansen","2023-12-10 20:19:27",5.5146,2,matthewjansen
2181,11089664,:|,"2023-11-16 06:27:28",5.5146,2,wei70110
2182,10946705,"Wei Hao Khoong","2023-10-02 23:16:48",5.5148,2,khoongweihao
2183,10949538,allenfrostline,"2023-12-20 05:32:09",5.5152,2,allenfrostline
2184,10989139,BullsnBear,"2023-11-22 04:05:20",5.5153,2,"ashrithsridhar,gauravverma4,maitry98,shikharg97"
2185,10950167,BirdyLiu647,"2023-10-09 00:38:59",5.5153,2,birdyliu647
2186,11082288,NM12,"2023-10-23 03:16:02",5.5154,1,mnathic
2187,11062448,Jing,"2023-10-20 09:48:00",5.5157,2,jingchan
2188,10960327,Achita,"2023-12-20 13:49:42",5.5158,2,lordachita
2189,11150852,"Jane Ru","2023-12-20 18:06:38",5.5161,2,junyingru
2190,10954050,Catadanna,"2023-10-11 08:01:39",5.5161,2,catadanna
2191,11356210,"Yassine Hargane","2023-12-12 15:18:19",5.5161,2,yassinehargane
2192,11074978,present42,"2023-10-16 07:52:12",5.5162,1,present42
2193,11073819,"Nicole Jiang","2023-12-20 20:29:31",5.5163,2,nicolejiang
2194,11187363,AndreasN,"2023-12-19 13:36:14",5.5168,2,andreasniemann
2195,10978127,"Tom Whitfield","2023-10-06 19:23:58",5.5169,1,tomwhitfield
2196,11369356,AlexWaese-Perlman,"2023-12-14 04:08:47",5.5169,2,"squishybanana,teimurazitoloraia"
2197,11148680,takenoko,"2023-12-03 09:58:47",5.5170,2,"eringi,srs23p2"
2198,11057239,Nerrit,"2023-10-12 12:39:04",5.5171,1,nerrit
2199,11263551,jagofc,"2023-12-20 14:37:14",5.5171,2,jagofc
2200,11290334,Katsumi,"2023-12-18 17:27:39",5.5172,2,axisbit
2201,11330700,ryousukeapp,"2023-12-16 20:44:32",5.5172,2,ryousukeapp
2202,11321951,"Guojia Tang","2023-12-18 06:08:05",5.5172,1,"chuxuanhe,guojiatang,helenhelol,pineapple718,sunnyxinyaoli"
2203,11379752,CHADOL98,"2023-12-20 07:24:18",5.5172,2,"chadol98,gyuggle,junebeomseo"
2204,11058539,"Oskar Bieńko","2023-12-20 14:33:32",5.5172,2,oskarbienko
2205,11142296,"sj chin","2023-12-09 23:40:24",5.5173,2,sjchin
2206,10980599,"Syed Tousiful Hauqe","2023-12-08 10:56:54",5.5174,2,"mohammed008,tousifulhaque"
2207,11225759,"Felix Kroner","2023-11-12 09:24:11",5.5177,1,felixkroner
2208,10967898,"Lukas Ott","2023-11-25 22:22:30",5.5180,2,lukasott
2209,11106585,muweiabc,"2023-11-26 10:55:51",5.5181,1,muweiabc
2210,11195282,cheeku,"2023-11-13 08:08:30",5.5181,2,ch33ku
2211,11207158,celadon,"2023-12-09 12:51:29",5.5184,2,popmilk
2212,10990531,"LIU WING KI","2023-10-25 06:37:31",5.5184,2,liuwingki
2213,10991917,"Ethan Likhon","2023-12-20 08:54:05",5.5185,1,ethanlikhon
2214,10987747,jramkiss,"2023-10-03 02:49:29",5.5185,1,jramkiss
2215,11109395,lautran,"2023-10-30 00:02:10",5.5185,2,element91
2216,10975403,575,"2023-11-30 04:41:44",5.5186,2,"digitallove97,janetxiaoyihu"
2217,11119585,"Kai Lion","2023-12-13 06:50:15",5.5187,1,kailion
2218,10976547,chanks1628,"2023-12-11 10:33:19",5.5188,1,chanks1628
2219,11352173,IST-AML-6-export,"2023-12-19 01:22:42",5.5188,2,"carolinaleit,catarinafalha,inesssfm,martimnbrega"
2220,10961455,tihonby,"2023-12-08 23:48:33",5.5188,1,tihonby
2221,11386570,alexnog,"2023-12-20 22:07:50",5.5189,2,alexnog
2222,11106313,"zzj Richard","2023-10-31 10:32:28",5.5193,1,"yueyingwu,yuhangwang1,zzjrichard"
2223,10968134,Akul,"2023-12-07 18:23:18",5.5197,2,akul31
2224,11212497,"Leo Feliers","2023-12-02 12:58:53",5.5199,2,leofeliers
2225,11307310,playlab,"2023-12-16 08:41:31",5.5203,2,"franklin1021,jench2103,ujwang,yenpo21chen"
2226,10959233,"Yitao Yu","2023-12-20 19:23:00",5.5208,1,yitaoyu
2227,11113187,YOYO,"2023-12-18 05:48:21",5.5208,2,yangyt
2228,11031256,"Özge Karaoğlu","2023-10-08 19:01:02",5.5209,2,zgekaraolu
2229,10952341,AC,"2023-09-25 14:19:18",5.5214,1,ahsuna123
2230,11342915,NishantTr,"2023-12-18 19:30:50",5.5214,2,nishanttr
2231,10969177,"Michael Oliver","2023-12-19 07:01:01",5.5215,2,michaeloliver137
2232,11327740,"Clivia Kong","2023-12-08 11:18:12",5.5216,2,cliviakong
2233,11294185,Leelaylay,"2023-11-29 09:47:05",5.5220,1,leelaylay
2234,11035618,ChrisCC,"2023-10-31 07:04:58",5.5220,2,chriscc
2235,11071607,predelista,"2023-11-07 05:30:36",5.5220,2,shahmahdihasan
2236,11327368,"Stepan Tupy","2023-12-20 12:02:07",5.5222,2,stepantupy
2237,11090665,wwyaing,"2023-12-20 03:51:34",5.5224,2,wwyaing
2238,11005750,yhataktaro,"2023-12-17 05:28:52",5.5224,2,yhataktaro
2239,11258790,vdzwntr,"2023-12-20 21:17:07",5.5225,2,terriz
2240,10971476,Loisey,"2023-12-20 12:13:13",5.5225,2,"grenwuu,loisey,magicsoup"
2241,11044825,"Zhenfei Yang","2023-10-31 12:47:53",5.5226,2,zhenfeiyang
2242,11086599,OYFintech,"2023-12-17 09:08:07",5.5229,2,"changhsu11,edmundyoung,gabrie1lee,michaelartin,oyfintech"
2243,11032196,frappuccino2316,"2023-10-20 11:30:21",5.5229,2,frappuccino2316
2244,10947043,"Y Wang233","2023-10-01 12:13:57",5.5230,1,ywang233
2245,10948968,Pope24,"2023-09-21 15:20:31",5.5232,2,pope24
2246,11011546,"Vadim Fedorov","2023-12-11 15:05:12",5.5232,2,shuthdar
2247,11074601,Heisenger,"2023-12-14 09:35:09",5.5236,1,heisenger
2248,10984799,newbie,"2023-12-19 23:34:33",5.5236,2,alexandrenogueira99
2249,10993196,SamuelMessina,"2023-12-16 06:46:56",5.5237,2,corpsecreate
2250,11210447,TauBL,"2023-12-16 11:44:54",5.5238,2,tauleh
2251,11373898,"Alexis Fabrigoule","2023-12-12 02:28:32",5.5240,2,alexisfabrigoule
2252,10954180,"Maksim Kazadaev","2023-09-25 07:58:42",5.5241,2,maksim787
2253,11005742,"The Pandas of Wall Street","2023-10-25 22:42:18",5.5241,2,lucastraina
2254,11227513,"Simon Beguin","2023-12-10 13:02:26",5.5242,2,simonbeguin
2255,11092392,"Crazy girls 💅","2023-12-20 21:10:04",5.5243,2,"genryxy,manwithaflower,nmarkin"
2256,10958321,"Abo Sol","2023-09-28 12:52:18",5.5245,2,abosol
2257,10960769,kitayama,"2023-10-07 01:16:50",5.5246,2,kkityama
2258,11103009,JenMMM,"2023-10-29 07:21:49",5.5248,2,jenmmm
2259,10957603,"Data Dragons","2023-11-19 21:51:42",5.5252,2,"claudioloddoni,lorenzfor,marcosarti,mauriziogaviraghi,vincenzomaritati"
2260,10948426,"Kevin Shen","2023-12-19 23:10:23",5.5253,1,"carlos133,iambrooce,kevinskw,zhouto10,ziyinzeng"
2261,11111939,noahzhou,"2023-10-28 14:14:34",5.5254,2,noahzhou
2262,11088853,"ec z123","2023-10-25 10:07:04",5.5254,1,ecz123
